timestamp,temporada,temperatura_ext,temperatura_int,consumo_electrico,kwh_ac,consumo_agua,presion_tuberia,humedad_interior,gas_nivel,gas_flujo,gas_fuga,gas_activo,anomalia,tipo_anomalia,fuente_temp
2025-01-04T10:30:00,invierno,15.52,13.56,0.56,0.0,12.7,2.668,28.7,,,,False,False,,open-meteo-2025
2025-01-04T11:00:00,invierno,17.18,14.59,0.53,0.0,16.24,2.755,24.6,,,,False,False,,open-meteo-2025
2025-01-04T11:30:00,invierno,17.18,14.25,0.489,0.0,14.78,2.571,31.7,,,,False,False,,open-meteo-2025
2025-01-04T12:00:00,invierno,18.95,16.89,0.576,0.0,19.75,2.796,26.6,,,,False,False,,open-meteo-2025
2025-01-04T12:30:00,invierno,18.95,16.52,0.521,0.0,26.22,2.575,29.6,,,,False,False,,open-meteo-2025
2025-01-04T13:00:00,invierno,20.72,18.07,0.552,0.0,23.25,2.861,26.4,,,,False,False,,open-meteo-2025
2025-01-04T13:30:00,invierno,20.72,18.79,0.606,0.0,20.01,2.641,29.3,,,,False,False,,open-meteo-2025
2025-01-04T14:00:00,invierno,22.38,19.43,0.605,0.0,11.67,2.764,28.2,,,,False,False,,open-meteo-2025
2025-01-04T14:30:00,invierno,22.38,20.34,0.605,0.0,14.02,2.714,22.9,,,,False,False,,open-meteo-2025
2025-01-04T15:00:00,invierno,23.79,21.21,0.554,0.0,20.18,2.853,24.7,,,,False,False,,open-meteo-2025
2025-01-04T15:30:00,invierno,23.79,20.58,0.563,0.0,15.09,2.985,31.2,,,,False,False,,open-meteo-2025
2025-01-04T16:00:00,invierno,24.88,21.96,0.55,0.0,13.24,2.761,29.1,,,,False,False,,open-meteo-2025
2025-01-04T16:30:00,invierno,24.88,22.36,0.534,0.0,13.32,2.65,24.1,,,,False,False,,open-meteo-2025
2025-01-04T17:00:00,invierno,25.57,22.97,0.517,0.0,18.26,2.566,27.9,,,,False,False,,open-meteo-2025
2025-01-04T17:30:00,invierno,25.57,22.53,0.5,0.0,18.15,2.679,27.0,,,,False,False,,open-meteo-2025
2025-01-04T18:00:00,invierno,25.8,22.98,0.569,0.0,16.6,2.649,31.0,,,,False,False,,open-meteo-2025
2025-01-04T18:30:00,invierno,25.8,23.52,0.51,0.0,13.66,2.672,26.1,,,,False,False,,open-meteo-2025
2025-01-04T19:00:00,invierno,25.57,22.78,0.532,0.0,26.87,2.741,30.9,,,,False,False,,open-meteo-2025
2025-01-04T19:30:00,invierno,25.57,23.67,0.466,0.0,28.68,2.51,27.8,,,,False,False,,open-meteo-2025
2025-01-04T20:00:00,invierno,24.88,22.57,0.552,0.0,31.6,2.622,30.3,,,,False,False,,open-meteo-2025
2025-01-04T20:30:00,invierno,24.88,22.62,0.517,0.0,28.83,2.676,26.8,,,,False,False,,open-meteo-2025
2025-01-04T21:00:00,invierno,23.79,21.57,0.555,0.0,27.84,2.632,30.5,,,,False,False,,open-meteo-2025
2025-01-04T21:30:00,invierno,23.79,21.8,0.501,0.0,36.01,2.493,28.7,,,,False,False,,open-meteo-2025
2025-01-04T22:00:00,invierno,22.38,20.16,0.497,0.0,27.1,2.654,24.8,,,,False,False,,open-meteo-2025
2025-01-04T22:30:00,invierno,22.38,20.42,0.519,0.0,20.96,2.569,27.0,,,,False,False,,open-meteo-2025
2025-01-04T23:00:00,invierno,20.72,18.25,0.576,0.0,16.82,2.869,29.8,,,,False,False,,open-meteo-2025
2025-01-04T23:30:00,invierno,20.72,17.93,0.602,0.0,17.32,2.524,30.2,,,,False,False,,open-meteo-2025
2025-01-05T00:00:00,invierno,16.65,14.65,0.518,0.0,16.77,2.766,25.5,,,,False,False,,open-meteo-2025
2025-01-05T00:30:00,invierno,16.65,13.78,0.541,0.0,14.8,2.589,22.8,,,,False,False,,open-meteo-2025
2025-01-05T01:00:00,invierno,14.64,11.72,0.527,0.0,15.83,2.709,27.9,,,,False,False,,open-meteo-2025
2025-01-05T01:30:00,invierno,14.64,12.0,0.502,0.0,9.02,2.657,30.5,,,,False,False,,open-meteo-2025
2025-01-05T02:00:00,invierno,12.77,9.72,0.556,0.0,19.29,2.698,31.4,,,,False,False,,open-meteo-2025
2025-01-05T02:30:00,invierno,12.77,10.24,0.574,0.0,16.64,2.809,25.3,,,,False,False,,open-meteo-2025
2025-01-05T03:00:00,invierno,11.17,9.11,0.584,0.0,11.8,2.714,32.4,,,,False,False,,open-meteo-2025
2025-01-05T03:30:00,invierno,11.17,8.74,0.546,0.0,17.93,2.638,24.6,,,,False,False,,open-meteo-2025
2025-01-05T04:00:00,invierno,9.94,7.33,0.557,0.001,14.24,2.62,26.1,,,,False,False,,open-meteo-2025
2025-01-05T04:30:00,invierno,9.94,6.96,0.599,0.001,16.64,2.776,31.9,,,,False,False,,open-meteo-2025
2025-01-05T05:00:00,invierno,9.16,6.33,0.539,0.013,9.42,2.832,28.5,,,,False,False,,open-meteo-2025
2025-01-05T05:30:00,invierno,9.16,6.39,0.584,0.013,20.05,2.798,24.9,,,,False,False,,open-meteo-2025
2025-01-05T06:00:00,invierno,8.9,6.11,0.621,0.016,29.61,2.692,27.0,,,,False,False,,open-meteo-2025
2025-01-05T06:30:00,invierno,8.9,6.31,0.578,0.016,31.11,2.852,24.5,,,,False,False,,open-meteo-2025
2025-01-05T07:00:00,invierno,9.16,6.6,0.604,0.013,25.6,2.732,28.5,,,,False,False,,open-meteo-2025
2025-01-05T07:30:00,invierno,9.16,6.15,0.586,0.013,30.7,2.862,29.5,,,,False,False,,open-meteo-2025
2025-01-05T08:00:00,invierno,9.94,7.53,0.492,0.001,28.19,2.618,24.1,,,,False,False,,open-meteo-2025
2025-01-05T08:30:00,invierno,9.94,7.68,0.528,0.001,27.31,2.713,28.9,,,,False,False,,open-meteo-2025
2025-01-05T09:00:00,invierno,11.17,8.44,0.537,0.0,36.33,2.375,28.1,,,,False,False,,open-meteo-2025
2025-01-05T09:30:00,invierno,11.17,8.33,0.553,0.0,21.07,2.746,24.3,,,,False,False,,open-meteo-2025
2025-01-05T10:00:00,invierno,12.77,10.29,0.565,0.0,14.62,2.585,25.8,,,,False,False,,open-meteo-2025
2025-01-05T10:30:00,invierno,12.77,10.78,0.53,0.0,13.59,2.734,29.6,,,,False,False,,open-meteo-2025
2025-01-05T11:00:00,invierno,14.64,12.41,0.604,0.0,12.69,2.543,31.1,,,,False,False,,open-meteo-2025
2025-01-05T11:30:00,invierno,14.64,12.15,0.571,0.0,11.27,2.611,28.6,,,,False,False,,open-meteo-2025
2025-01-05T12:00:00,invierno,16.65,14.4,0.536,0.0,23.24,2.581,26.4,,,,False,False,,open-meteo-2025
2025-01-05T12:30:00,invierno,16.65,13.99,0.576,0.0,23.84,2.553,31.8,,,,False,False,,open-meteo-2025
2025-01-05T13:00:00,invierno,18.66,15.94,0.523,0.0,21.8,2.666,24.3,,,,False,False,,open-meteo-2025
2025-01-05T13:30:00,invierno,18.66,15.74,0.533,0.0,22.08,2.566,30.8,,,,False,False,,open-meteo-2025
2025-01-05T14:00:00,invierno,20.52,18.26,0.461,0.0,14.39,2.767,27.6,,,,False,False,,open-meteo-2025
2025-01-05T14:30:00,invierno,20.52,17.71,0.544,0.0,16.93,2.869,24.7,,,,False,False,,open-meteo-2025
2025-01-05T15:00:00,invierno,22.13,20.02,0.573,0.0,15.41,2.821,25.2,,,,False,False,,open-meteo-2025
2025-01-05T15:30:00,invierno,22.13,19.98,0.534,0.0,13.88,2.931,26.6,,,,False,False,,open-meteo-2025
2025-01-05T16:00:00,invierno,23.36,21.11,0.54,0.0,14.37,2.727,28.4,,,,False,False,,open-meteo-2025
2025-01-05T16:30:00,invierno,23.36,20.68,0.579,0.0,16.5,2.665,27.4,,,,False,False,,open-meteo-2025
2025-01-05T17:00:00,invierno,24.14,21.19,0.54,0.0,19.23,2.811,21.2,,,,False,False,,open-meteo-2025
2025-01-05T17:30:00,invierno,24.14,21.71,0.51,0.0,16.86,2.684,22.0,,,,False,False,,open-meteo-2025
2025-01-05T18:00:00,invierno,24.4,22.55,0.557,0.0,18.41,2.556,31.5,,,,False,False,,open-meteo-2025
2025-01-05T18:30:00,invierno,24.4,22.2,0.59,0.0,15.34,2.628,25.5,,,,False,False,,open-meteo-2025
2025-01-05T19:00:00,invierno,24.14,21.5,0.531,0.0,28.89,2.571,28.0,,,,False,False,,open-meteo-2025
2025-01-05T19:30:00,invierno,24.14,21.73,0.531,0.0,25.73,2.553,28.5,,,,False,False,,open-meteo-2025
2025-01-05T20:00:00,invierno,23.36,20.77,0.54,0.0,30.33,2.542,27.1,,,,False,False,,open-meteo-2025
2025-01-05T20:30:00,invierno,23.36,20.42,0.539,0.0,29.69,2.732,20.2,,,,False,False,,open-meteo-2025
2025-01-05T21:00:00,invierno,22.13,20.0,0.551,0.0,33.44,2.579,30.2,,,,False,False,,open-meteo-2025
2025-01-05T21:30:00,invierno,22.13,19.29,0.609,0.0,26.38,2.493,31.6,,,,False,False,,open-meteo-2025
2025-01-05T22:00:00,invierno,20.53,17.98,0.513,0.0,27.59,2.455,20.7,,,,False,False,,open-meteo-2025
2025-01-05T22:30:00,invierno,20.53,18.58,0.567,0.0,25.67,2.607,25.2,,,,False,False,,open-meteo-2025
2025-01-05T23:00:00,invierno,18.66,16.19,0.493,0.0,14.22,2.647,29.6,,,,False,False,,open-meteo-2025
2025-01-05T23:30:00,invierno,18.66,15.8,0.545,0.0,17.99,2.575,34.9,,,,False,False,,open-meteo-2025
2025-01-06T00:00:00,invierno,16.4,13.68,0.573,0.0,12.6,2.833,30.7,,,,False,False,,open-meteo-2025
2025-01-06T00:30:00,invierno,16.4,14.27,0.616,0.0,17.51,2.843,26.5,,,,False,False,,open-meteo-2025
2025-01-06T01:00:00,invierno,14.43,12.11,0.592,0.0,13.37,2.669,29.3,,,,False,False,,open-meteo-2025
2025-01-06T01:30:00,invierno,14.43,11.98,0.603,0.0,16.08,2.533,28.8,,,,False,False,,open-meteo-2025
2025-01-06T02:00:00,invierno,12.6,10.12,0.595,0.0,14.61,2.693,23.1,,,,False,False,,open-meteo-2025
2025-01-06T02:30:00,invierno,12.6,10.63,0.609,0.0,216.95282527267588,0.9465360322258721,32.4,,,,False,True,fuga_agua,open-meteo-2025
2025-01-06T03:00:00,invierno,11.03,8.82,0.52,0.0,16.94,2.706,32.7,,,,False,False,,open-meteo-2025
2025-01-06T03:30:00,invierno,11.03,8.51,0.567,0.0,15.52,2.652,21.3,,,,False,False,,open-meteo-2025
2025-01-06T04:00:00,invierno,9.82,7.33,0.521,0.003,18.82,2.706,31.6,,,,False,False,,open-meteo-2025
2025-01-06T04:30:00,invierno,9.82,7.2,0.544,0.003,11.27,2.795,22.3,,,,False,False,,open-meteo-2025
2025-01-06T05:00:00,invierno,9.06,6.42,0.56,0.014,15.37,2.78,26.9,,,,False,False,,open-meteo-2025
2025-01-06T05:30:00,invierno,9.06,6.6,0.594,0.014,12.21,2.639,24.5,,,,False,False,,open-meteo-2025
2025-01-06T06:00:00,invierno,8.8,6.92,0.512,0.018,27.07,2.544,23.6,,,,False,False,,open-meteo-2025
2025-01-06T06:30:00,invierno,8.8,6.45,0.614,0.018,27.48,2.538,28.7,,,,False,False,,open-meteo-2025
2025-01-06T07:00:00,invierno,9.06,7.15,0.571,0.014,23.65,2.638,16.5,,,,False,False,,open-meteo-2025
2025-01-06T07:30:00,invierno,9.06,7.14,0.499,0.014,30.95,2.551,31.6,,,,False,False,,open-meteo-2025
2025-01-06T08:00:00,invierno,9.82,7.31,0.516,0.003,24.87,2.529,31.9,,,,False,False,,open-meteo-2025
2025-01-06T08:30:00,invierno,9.82,7.8,0.522,0.003,23.9,2.558,29.4,,,,False,False,,open-meteo-2025
2025-01-06T09:00:00,invierno,11.03,7.52,0.592,0.0,31.14,2.716,31.9,,,,False,False,,open-meteo-2025
2025-01-06T09:30:00,invierno,11.03,8.34,0.528,0.0,30.45,2.521,30.2,,,,False,False,,open-meteo-2025
2025-01-06T10:00:00,invierno,12.6,10.03,0.543,0.0,15.64,2.393,27.7,,,,False,False,,open-meteo-2025
2025-01-06T10:30:00,invierno,12.6,10.1,0.559,0.0,22.67,2.702,28.8,,,,False,False,,open-meteo-2025
2025-01-06T11:00:00,invierno,14.43,12.13,0.615,0.0,10.03,2.652,25.5,,,,False,False,,open-meteo-2025
2025-01-06T11:30:00,invierno,14.43,12.3,0.576,0.0,15.74,2.646,27.5,,,,False,False,,open-meteo-2025
2025-01-06T12:00:00,invierno,16.4,13.82,0.558,0.0,19.88,2.709,28.8,,,,False,False,,open-meteo-2025
2025-01-06T12:30:00,invierno,16.4,14.22,0.574,0.0,23.55,2.486,29.7,,,,False,False,,open-meteo-2025
2025-01-06T13:00:00,invierno,18.37,15.46,0.49,0.0,34.07,2.704,25.9,,,,False,False,,open-meteo-2025
